timestamp,route_id,demand,weather_condition,fare
2024-01-08 23:00:00,Route_1,137,Sunny,3.19
2024-01-08 23:00:00,Route_2,157,Cloudy,3.29
2024-01-08 23:00:00,Route_3,107,Cloudy,3.04
2024-01-08 23:00:00,Route_4,113,Cloudy,3.06
2024-01-08 23:00:00,Route_5,132,Rainy,3.66
2024-01-09 00:00:00,Route_1,72,Sunny,2.86
2024-01-09 00:00:00,Route_2,157,Sunny,3.29
2024-01-09 00:00:00,Route_3,141,Sunny,3.21
2024-01-09 00:00:00,Route_4,190,Cloudy,3.45
2024-01-09 00:00:00,Route_5,187,Sunny,3.44
2024-01-09 01:00:00,Route_1,132,Sunny,3.16
2024-01-09 01:00:00,Route_2,135,Sunny,3.17
2024-01-09 01:00:00,Route_3,135,Sunny,3.17
2024-01-09 01:00:00,Route_4,103,Cloudy,3.02
2024-01-09 01:00:00,Route_5,176,Sunny,3.38
2024-01-09 02:00:00,Route_1,233,Sunny,3.67
2024-01-09 02:00:00,Route_2,155,Cloudy,3.27
2024-01-09 02:00:00,Route_3,181,Snowy,3.91
2024-01-09 02:00:00,Route_4,146,Sunny,3.23
2024-01-09 02:00:00,Route_5,111,Snowy,3.56
2024-01-09 03:00:00,Route_1,147,Sunny,3.23
2024-01-09 03:00:00,Route_2,163,Snowy,3.81
2024-01-09 03:00:00,Route_3,105,Sunny,3.02
2024-01-09 03:00:00,Route_4,142,Sunny,3.21
2024-01-09 03:00:00,Route_5,212,Rainy,4.06
2024-01-09 04:00:00,Route_1,93,Sunny,2.96
2024-01-09 04:00:00,Route_2,74,Sunny,2.87
2024-01-09 04:00:00,Route_3,236,Sunny,3.68
2024-01-09 04:00:00,Route_4,202,Rainy,4.01
2024-01-09 04:00:00,Route_5,149,Rainy,3.75
2024-01-09 05:00:00,Route_1,204,Cloudy,3.52
2024-01-09 05:00:00,Route_2,172,Cloudy,3.36
2024-01-09 05:00:00,Route_3,155,Cloudy,3.27
2024-01-09 05:00:00,Route_4,77,Rainy,3.38
2024-01-09 05:00:00,Route_5,179,Sunny,3.4
2024-01-09 06:00:00,Route_1,198,Cloudy,3.49
2024-01-09 06:00:00,Route_2,141,Sunny,3.21
2024-01-09 06:00:00,Route_3,213,Rainy,4.06
2024-01-09 06:00:00,Route_4,108,Rainy,3.54
2024-01-09 06:00:00,Route_5,144,Rainy,3.72
2024-01-09 07:00:00,Route_1,77,Cloudy,2.88
2024-01-09 07:00:00,Route_2,212,Sunny,3.56
2024-01-09 07:00:00,Route_3,183,Rainy,3.92
2024-01-09 07:00:00,Route_4,274,Rainy,4.37
2024-01-09 07:00:00,Route_5,182,Cloudy,3.41
2024-01-09 08:00:00,Route_1,107,Sunny,3.04
2024-01-09 08:00:00,Route_2,223,Cloudy,3.62
2024-01-09 08:00:00,Route_3,176,Sunny,3.38
2024-01-09 08:00:00,Route_4,171,Sunny,3.35
2024-01-09 08:00:00,Route_5,108,Rainy,3.54
2024-01-09 09:00:00,Route_1,173,Rainy,3.87
2024-01-09 09:00:00,Route_2,236,Snowy,4.18
2024-01-09 09:00:00,Route_3,258,Cloudy,3.79
2024-01-09 09:00:00,Route_4,224,Sunny,3.62
2024-01-09 09:00:00,Route_5,239,Rainy,4.2
2024-01-09 10:00:00,Route_1,231,Sunny,3.66
2024-01-09 10:00:00,Route_2,98,Sunny,2.99
2024-01-09 10:00:00,Route_3,195,Sunny,3.48
2024-01-09 10:00:00,Route_4,227,Cloudy,3.63
2024-01-09 10:00:00,Route_5,216,Rainy,4.08
2024-01-09 11:00:00,Route_1,222,Cloudy,3.61
2024-01-09 11:00:00,Route_2,186,Cloudy,3.43
2024-01-09 11:00:00,Route_3,191,Sunny,3.46
2024-01-09 11:00:00,Route_4,198,Snowy,3.99
2024-01-09 11:00:00,Route_5,196,Sunny,3.48
2024-01-09 12:00:00,Route_1,177,Rainy,3.88
2024-01-09 12:00:00,Route_2,161,Cloudy,3.31
2024-01-09 12:00:00,Route_3,191,Sunny,3.46
2024-01-09 12:00:00,Route_4,146,Rainy,3.73
2024-01-09 12:00:00,Route_5,109,Sunny,3.04
2024-01-09 13:00:00,Route_1,88,Sunny,2.94
2024-01-09 13:00:00,Route_2,121,Sunny,3.1
2024-01-09 13:00:00,Route_3,45,Sunny,2.73
2024-01-09 13:00:00,Route_4,115,Sunny,3.08
2024-01-09 13:00:00,Route_5,44,Sunny,2.72
2024-01-09 14:00:00,Route_1,58,Rainy,3.29
2024-01-09 14:00:00,Route_2,95,Sunny,2.98
2024-01-09 14:00:00,Route_3,63,Rainy,3.31
2024-01-09 14:00:00,Route_4,121,Snowy,3.6
2024-01-09 14:00:00,Route_5,42,Cloudy,2.71
2024-01-09 15:00:00,Route_1,103,Rainy,3.52
2024-01-09 15:00:00,Route_2,79,Sunny,2.9
2024-01-09 15:00:00,Route_3,87,Rainy,3.44
2024-01-09 15:00:00,Route_4,123,Rainy,3.62
2024-01-09 15:00:00,Route_5,56,Sunny,2.78
2024-01-09 16:00:00,Route_1,98,Cloudy,2.99
2024-01-09 16:00:00,Route_2,90,Sunny,2.95
2024-01-09 16:00:00,Route_3,81,Sunny,2.91
2024-01-09 16:00:00,Route_4,49,Rainy,3.25
2024-01-09 16:00:00,Route_5,89,Sunny,2.94
2024-01-09 17:00:00,Route_1,82,Sunny,2.91
2024-01-09 17:00:00,Route_2,56,Sunny,2.78
2024-01-09 17:00:00,Route_3,58,Sunny,2.79
2024-01-09 17:00:00,Route_4,52,Sunny,2.76
2024-01-09 17:00:00,Route_5,86,Sunny,2.93
2024-01-09 18:00:00,Route_1,76,Rainy,3.38
2024-01-09 18:00:00,Route_2,95,Sunny,2.98
2024-01-09 18:00:00,Route_3,99,Sunny,3.0
2024-01-09 18:00:00,Route_4,29,Cloudy,2.65
2024-01-09 18:00:00,Route_5,83,Sunny,2.92
2024-01-09 19:00:00,Route_1,41,Cloudy,2.71
2024-01-09 19:00:00,Route_2,53,Rainy,3.27
2024-01-09 19:00:00,Route_3,26,Sunny,2.63
2024-01-09 19:00:00,Route_4,32,Sunny,2.66
2024-01-09 19:00:00,Route_5,43,Sunny,2.71
2024-01-09 20:00:00,Route_1,37,Sunny,2.69
2024-01-09 20:00:00,Route_2,28,Snowy,3.14
2024-01-09 20:00:00,Route_3,66,Cloudy,2.83
2024-01-09 20:00:00,Route_4,40,Sunny,2.7
2024-01-09 20:00:00,Route_5,39,Sunny,2.69
2024-01-09 21:00:00,Route_1,70,Cloudy,2.85
2024-01-09 21:00:00,Route_2,57,Cloudy,2.79
2024-01-09 21:00:00,Route_3,47,Sunny,2.73
2024-01-09 21:00:00,Route_4,38,Rainy,3.19
2024-01-09 21:00:00,Route_5,76,Cloudy,2.88
2024-01-09 22:00:00,Route_1,83,Sunny,2.92
2024-01-09 22:00:00,Route_2,62,Snowy,3.31
2024-01-09 22:00:00,Route_3,130,Cloudy,3.15
2024-01-09 22:00:00,Route_4,51,Sunny,2.75
2024-01-09 22:00:00,Route_5,45,Sunny,2.73
2024-01-09 23:00:00,Route_1,105,Rainy,3.52
2024-01-09 23:00:00,Route_2,98,Cloudy,2.99
2024-01-09 23:00:00,Route_3,110,Sunny,3.05
2024-01-09 23:00:00,Route_4,113,Sunny,3.06
2024-01-09 23:00:00,Route_5,91,Cloudy,2.96
2024-01-10 00:00:00,Route_1,170,Sunny,3.35
2024-01-10 00:00:00,Route_2,109,Sunny,3.04
2024-01-10 00:00:00,Route_3,78,Sunny,2.89
2024-01-10 00:00:00,Route_4,82,Sunny,2.91
2024-01-10 00:00:00,Route_5,107,Cloudy,3.04
2024-01-10 01:00:00,Route_1,115,Sunny,3.08
2024-01-10 01:00:00,Route_2,211,Rainy,4.05
2024-01-10 01:00:00,Route_3,99,Sunny,3.0
2024-01-10 01:00:00,Route_4,114,Snowy,3.57
2024-01-10 01:00:00,Route_5,204,Sunny,3.52
2024-01-10 02:00:00,Route_1,132,Sunny,3.16
2024-01-10 02:00:00,Route_2,211,Snowy,4.05
2024-01-10 02:00:00,Route_3,187,Sunny,3.44
2024-01-10 02:00:00,Route_4,85,Sunny,2.92
2024-01-10 02:00:00,Route_5,108,Sunny,3.04
2024-01-10 03:00:00,Route_1,262,Sunny,3.81
2024-01-10 03:00:00,Route_2,121,Cloudy,3.1
2024-01-10 03:00:00,Route_3,257,Sunny,3.79
2024-01-10 03:00:00,Route_4,213,Sunny,3.56
2024-01-10 03:00:00,Route_5,154,Sunny,3.27
2024-01-10 04:00:00,Route_1,219,Cloudy,3.59
2024-01-10 04:00:00,Route_2,123,Rainy,3.62
2024-01-10 04:00:00,Route_3,75,Rainy,3.38
2024-01-10 04:00:00,Route_4,90,Cloudy,2.95
2024-01-10 04:00:00,Route_5,279,Cloudy,3.9
2024-01-10 05:00:00,Route_1,115,Cloudy,3.08
2024-01-10 05:00:00,Route_2,213,Snowy,4.06
2024-01-10 05:00:00,Route_3,90,Rainy,3.45
2024-01-10 05:00:00,Route_4,256,Sunny,3.78
2024-01-10 05:00:00,Route_5,219,Cloudy,3.59
2024-01-10 06:00:00,Route_1,169,Sunny,3.34
2024-01-10 06:00:00,Route_2,177,Rainy,3.88
2024-01-10 06:00:00,Route_3,117,Cloudy,3.08
2024-01-10 06:00:00,Route_4,126,Cloudy,3.13
2024-01-10 06:00:00,Route_5,276,Rainy,4.38
2024-01-10 07:00:00,Route_1,243,Sunny,3.71
2024-01-10 07:00:00,Route_2,278,Sunny,3.89
2024-01-10 07:00:00,Route_3,216,Snowy,4.08
2024-01-10 07:00:00,Route_4,106,Snowy,3.53
2024-01-10 07:00:00,Route_5,256,Sunny,3.78
2024-01-10 08:00:00,Route_1,219,Cloudy,3.59
2024-01-10 08:00:00,Route_2,114,Sunny,3.07
2024-01-10 08:00:00,Route_3,131,Rainy,3.66
2024-01-10 08:00:00,Route_4,121,Sunny,3.1
2024-01-10 08:00:00,Route_5,282,Cloudy,3.91
2024-01-10 09:00:00,Route_1,208,Sunny,3.54
2024-01-10 09:00:00,Route_2,216,Sunny,3.58
2024-01-10 09:00:00,Route_3,85,Snowy,3.42
2024-01-10 09:00:00,Route_4,227,Sunny,3.63
2024-01-10 09:00:00,Route_5,81,Sunny,2.91
2024-01-10 10:00:00,Route_1,195,Sunny,3.48
2024-01-10 10:00:00,Route_2,76,Sunny,2.88
2024-01-10 10:00:00,Route_3,121,Sunny,3.1
2024-01-10 10:00:00,Route_4,110,Cloudy,3.05
2024-01-10 10:00:00,Route_5,158,Snowy,3.79
2024-01-10 11:00:00,Route_1,189,Rainy,3.95
2024-01-10 11:00:00,Route_2,184,Sunny,3.42
2024-01-10 11:00:00,Route_3,194,Sunny,3.47
2024-01-10 11:00:00,Route_4,97,Sunny,2.98
2024-01-10 11:00:00,Route_5,128,Cloudy,3.14
2024-01-10 12:00:00,Route_1,122,Sunny,3.11
2024-01-10 12:00:00,Route_2,188,Sunny,3.44
2024-01-10 12:00:00,Route_3,130,Rainy,3.65
2024-01-10 12:00:00,Route_4,117,Sunny,3.08
2024-01-10 12:00:00,Route_5,55,Sunny,2.77
2024-01-10 13:00:00,Route_1,110,Sunny,3.05
2024-01-10 13:00:00,Route_2,149,Rainy,3.75
2024-01-10 13:00:00,Route_3,72,Sunny,2.86
2024-01-10 13:00:00,Route_4,155,Sunny,3.27
2024-01-10 13:00:00,Route_5,163,Rainy,3.81
2024-01-10 14:00:00,Route_1,109,Rainy,3.54
2024-01-10 14:00:00,Route_2,51,Cloudy,2.75
2024-01-10 14:00:00,Route_3,72,Sunny,2.86
2024-01-10 14:00:00,Route_4,70,Rainy,3.35
2024-01-10 14:00:00,Route_5,129,Sunny,3.15
2024-01-10 15:00:00,Route_1,37,Sunny,2.69
2024-01-10 15:00:00,Route_2,87,Sunny,2.94
2024-01-10 15:00:00,Route_3,128,Sunny,3.14
2024-01-10 15:00:00,Route_4,53,Rainy,3.27
2024-01-10 15:00:00,Route_5,101,Sunny,3.0
2024-01-10 16:00:00,Route_1,40,Sunny,2.7
2024-01-10 16:00:00,Route_2,66,Sunny,2.83
2024-01-10 16:00:00,Route_3,78,Sunny,2.89
2024-01-10 16:00:00,Route_4,51,Sunny,2.75
2024-01-10 16:00:00,Route_5,104,Snowy,3.52
2024-01-10 17:00:00,Route_1,27,Cloudy,2.63
2024-01-10 17:00:00,Route_2,88,Sunny,2.94
2024-01-10 17:00:00,Route_3,63,Sunny,2.81
2024-01-10 17:00:00,Route_4,94,Sunny,2.97
2024-01-10 17:00:00,Route_5,80,Sunny,2.9
2024-01-10 18:00:00,Route_1,39,Sunny,2.69
2024-01-10 18:00:00,Route_2,52,Sunny,2.76
2024-01-10 18:00:00,Route_3,57,Sunny,2.79
2024-01-10 18:00:00,Route_4,74,Rainy,3.37
2024-01-10 18:00:00,Route_5,85,Snowy,3.42
2024-01-10 19:00:00,Route_1,57,Sunny,2.79
2024-01-10 19:00:00,Route_2,78,Sunny,2.89
2024-01-10 19:00:00,Route_3,55,Sunny,2.77
2024-01-10 19:00:00,Route_4,76,Cloudy,2.88
2024-01-10 19:00:00,Route_5,88,Sunny,2.94
2024-01-10 20:00:00,Route_1,77,Sunny,2.88
2024-01-10 20:00:00,Route_2,39,Rainy,3.19
2024-01-10 20:00:00,Route_3,88,Snowy,3.44
2024-01-10 20:00:00,Route_4,105,Sunny,3.02
2024-01-10 20:00:00,Route_5,110,Rainy,3.55
2024-01-10 21:00:00,Route_1,39,Sunny,2.69
2024-01-10 21:00:00,Route_2,49,Sunny,2.75
2024-01-10 21:00:00,Route_3,90,Sunny,2.95
2024-01-10 21:00:00,Route_4,67,Sunny,2.83
2024-01-10 21:00:00,Route_5,98,Snowy,3.49
2024-01-10 22:00:00,Route_1,55,Sunny,2.77
2024-01-10 22:00:00,Route_2,146,Sunny,3.23
2024-01-10 22:00:00,Route_3,104,Sunny,3.02
2024-01-10 22:00:00,Route_4,104,Rainy,3.52
2024-01-10 22:00:00,Route_5,60,Snowy,3.3
2024-01-10 23:00:00,Route_1,147,Rainy,3.73
2024-01-10 23:00:00,Route_2,87,Rainy,3.44
2024-01-10 23:00:00,Route_3,63,Sunny,2.81
2024-01-10 23:00:00,Route_4,154,Rainy,3.77
2024-01-10 23:00:00,Route_5,172,Rainy,3.86
2024-01-11 00:00:00,Route_1,97,Snowy,3.48
2024-01-11 00:00:00,Route_2,73,Cloudy,2.87
2024-01-11 00:00:00,Route_3,81,Sunny,2.91
2024-01-11 00:00:00,Route_4,64,Rainy,3.32
2024-01-11 00:00:00,Route_5,136,Snowy,3.68
2024-01-11 01:00:00,Route_1,204,Snowy,4.02
2024-01-11 01:00:00,Route_2,92,Sunny,2.96
2024-01-11 01:00:00,Route_3,164,Sunny,3.32
2024-01-11 01:00:00,Route_4,196,Rainy,3.98
2024-01-11 01:00:00,Route_5,222,Sunny,3.61
2024-01-11 02:00:00,Route_1,91,Sunny,2.96
2024-01-11 02:00:00,Route_2,157,Rainy,3.79
2024-01-11 02:00:00,Route_3,227,Sunny,3.63
2024-01-11 02:00:00,Route_4,72,Sunny,2.86
2024-01-11 02:00:00,Route_5,63,Snowy,3.31
2024-01-11 03:00:00,Route_1,224,Rainy,4.12
2024-01-11 03:00:00,Route_2,238,Rainy,4.19
2024-01-11 03:00:00,Route_3,157,Cloudy,3.29
2024-01-11 03:00:00,Route_4,239,Rainy,4.2
2024-01-11 03:00:00,Route_5,163,Sunny,3.31
2024-01-11 04:00:00,Route_1,272,Rainy,4.36
2024-01-11 04:00:00,Route_2,154,Sunny,3.27
2024-01-11 04:00:00,Route_3,236,Sunny,3.68
2024-01-11 04:00:00,Route_4,186,Cloudy,3.43
2024-01-11 04:00:00,Route_5,224,Sunny,3.62
2024-01-11 05:00:00,Route_1,283,Rainy,4.42
2024-01-11 05:00:00,Route_2,74,Rainy,3.37
2024-01-11 05:00:00,Route_3,212,Sunny,3.56
2024-01-11 05:00:00,Route_4,90,Cloudy,2.95
2024-01-11 05:00:00,Route_5,179,Sunny,3.4
2024-01-11 06:00:00,Route_1,265,Rainy,4.33
2024-01-11 06:00:00,Route_2,246,Sunny,3.73
2024-01-11 06:00:00,Route_3,93,Sunny,2.96
2024-01-11 06:00:00,Route_4,276,Sunny,3.88
2024-01-11 06:00:00,Route_5,276,Rainy,4.38
2024-01-11 07:00:00,Route_1,81,Sunny,2.91
2024-01-11 07:00:00,Route_2,240,Cloudy,3.7
2024-01-11 07:00:00,Route_3,226,Rainy,4.13
2024-01-11 07:00:00,Route_4,231,Rainy,4.16
2024-01-11 07:00:00,Route_5,261,Sunny,3.8
2024-01-11 08:00:00,Route_1,227,Sunny,3.63
2024-01-11 08:00:00,Route_2,253,Rainy,4.27
2024-01-11 08:00:00,Route_3,181,Rainy,3.91
2024-01-11 08:00:00,Route_4,77,Sunny,2.88
2024-01-11 08:00:00,Route_5,262,Sunny,3.81
2024-01-11 09:00:00,Route_1,211,Sunny,3.55
2024-01-11 09:00:00,Route_2,194,Sunny,3.47
2024-01-11 09:00:00,Route_3,203,Snowy,4.02
2024-01-11 09:00:00,Route_4,119,Sunny,3.09
2024-01-11 09:00:00,Route_5,182,Sunny,3.41
2024-01-11 10:00:00,Route_1,110,Cloudy,3.05
2024-01-11 10:00:00,Route_2,153,Sunny,3.27
2024-01-11 10:00:00,Route_3,67,Cloudy,2.83
2024-01-11 10:00:00,Route_4,213,Cloudy,3.56
2024-01-11 10:00:00,Route_5,93,Cloudy,2.96
2024-01-11 11:00:00,Route_1,167,Sunny,3.33
2024-01-11 11:00:00,Route_2,127,Cloudy,3.13
2024-01-11 11:00:00,Route_3,110,Sunny,3.05
2024-01-11 11:00:00,Route_4,115,Rainy,3.58
2024-01-11 11:00:00,Route_5,111,Sunny,3.06
2024-01-11 12:00:00,Route_1,96,Sunny,2.98
2024-01-11 12:00:00,Route_2,171,Sunny,3.35
2024-01-11 12:00:00,Route_3,197,Sunny,3.48
2024-01-11 12:00:00,Route_4,142,Sunny,3.21
2024-01-11 12:00:00,Route_5,173,Rainy,3.87
2024-01-11 13:00:00,Route_1,131,Rainy,3.66
2024-01-11 13:00:00,Route_2,59,Sunny,2.79
2024-01-11 13:00:00,Route_3,132,Rainy,3.66
2024-01-11 13:00:00,Route_4,127,Rainy,3.63
2024-01-11 13:00:00,Route_5,117,Snowy,3.58
2024-01-11 14:00:00,Route_1,145,Sunny,3.23
2024-01-11 14:00:00,Route_2,110,Sunny,3.05
2024-01-11 14:00:00,Route_3,105,Rainy,3.52
2024-01-11 14:00:00,Route_4,51,Cloudy,2.75
2024-01-11 14:00:00,Route_5,144,Sunny,3.22
2024-01-11 15:00:00,Route_1,76,Rainy,3.38
2024-01-11 15:00:00,Route_2,126,Rainy,3.63
2024-01-11 15:00:00,Route_3,69,Rainy,3.35
2024-01-11 15:00:00,Route_4,51,Sunny,2.75
2024-01-11 15:00:00,Route_5,45,Rainy,3.23
2024-01-11 16:00:00,Route_1,28,Rainy,3.14
2024-01-11 16:00:00,Route_2,92,Sunny,2.96
2024-01-11 16:00:00,Route_3,65,Sunny,2.83
2024-01-11 16:00:00,Route_4,71,Sunny,2.85
2024-01-11 16:00:00,Route_5,48,Sunny,2.74
2024-01-11 17:00:00,Route_1,32,Cloudy,2.66
2024-01-11 17:00:00,Route_2,98,Rainy,3.49
2024-01-11 17:00:00,Route_3,44,Sunny,2.72
2024-01-11 17:00:00,Route_4,98,Snowy,3.49
2024-01-11 17:00:00,Route_5,92,Rainy,3.46
2024-01-11 18:00:00,Route_1,29,Sunny,2.65
2024-01-11 18:00:00,Route_2,74,Sunny,2.87
2024-01-11 18:00:00,Route_3,63,Sunny,2.81
2024-01-11 18:00:00,Route_4,48,Sunny,2.74
2024-01-11 18:00:00,Route_5,50,Sunny,2.75
2024-01-11 19:00:00,Route_1,52,Sunny,2.76
2024-01-11 19:00:00,Route_2,67,Rainy,3.33
2024-01-11 19:00:00,Route_3,61,Cloudy,2.81
2024-01-11 19:00:00,Route_4,52,Sunny,2.76
2024-01-11 19:00:00,Route_5,48,Sunny,2.74
2024-01-11 20:00:00,Route_1,74,Sunny,2.87
2024-01-11 20:00:00,Route_2,65,Rainy,3.33
2024-01-11 20:00:00,Route_3,88,Sunny,2.94
2024-01-11 20:00:00,Route_4,62,Sunny,2.81
2024-01-11 20:00:00,Route_5,36,Sunny,2.68
2024-01-11 21:00:00,Route_1,117,Sunny,3.08
2024-01-11 21:00:00,Route_2,91,Sunny,2.96
2024-01-11 21:00:00,Route_3,119,Sunny,3.09
2024-01-11 21:00:00,Route_4,36,Rainy,3.18
2024-01-11 21:00:00,Route_5,102,Snowy,3.51
2024-01-11 22:00:00,Route_1,109,Rainy,3.54
2024-01-11 22:00:00,Route_2,69,Cloudy,2.85
2024-01-11 22:00:00,Route_3,38,Rainy,3.19
2024-01-11 22:00:00,Route_4,118,Sunny,3.09
2024-01-11 22:00:00,Route_5,53,Sunny,2.77
2024-01-11 23:00:00,Route_1,68,Snowy,3.34
2024-01-11 23:00:00,Route_2,50,Sunny,2.75
2024-01-11 23:00:00,Route_3,108,Sunny,3.04
2024-01-11 23:00:00,Route_4,109,Snowy,3.54
2024-01-11 23:00:00,Route_5,134,Rainy,3.67
2024-01-12 00:00:00,Route_1,113,Sunny,3.06
2024-01-12 00:00:00,Route_2,123,Cloudy,3.12
2024-01-12 00:00:00,Route_3,175,Sunny,3.38
2024-01-12 00:00:00,Route_4,58,Sunny,2.79
2024-01-12 00:00:00,Route_5,161,Sunny,3.31
2024-01-12 01:00:00,Route_1,220,Sunny,3.6
2024-01-12 01:00:00,Route_2,162,Rainy,3.81
2024-01-12 01:00:00,Route_3,189,Snowy,3.95
2024-01-12 01:00:00,Route_4,105,Sunny,3.02
2024-01-12 01:00:00,Route_5,188,Sunny,3.44
2024-01-12 02:00:00,Route_1,78,Cloudy,2.89
2024-01-12 02:00:00,Route_2,65,Sunny,2.83
2024-01-12 02:00:00,Route_3,76,Rainy,3.38
2024-01-12 02:00:00,Route_4,118,Sunny,3.09
2024-01-12 02:00:00,Route_5,198,Sunny,3.49
2024-01-12 03:00:00,Route_1,90,Rainy,3.45
2024-01-12 03:00:00,Route_2,217,Snowy,4.08
2024-01-12 03:00:00,Route_3,219,Rainy,4.09
2024-01-12 03:00:00,Route_4,93,Rainy,3.46
2024-01-12 03:00:00,Route_5,75,Sunny,2.88
2024-01-12 04:00:00,Route_1,157,Cloudy,3.29
2024-01-12 04:00:00,Route_2,239,Rainy,4.2
2024-01-12 04:00:00,Route_3,134,Cloudy,3.17
2024-01-12 04:00:00,Route_4,224,Sunny,3.62
2024-01-12 04:00:00,Route_5,256,Sunny,3.78
2024-01-12 05:00:00,Route_1,210,Rainy,4.05
2024-01-12 05:00:00,Route_2,275,Sunny,3.88
2024-01-12 05:00:00,Route_3,139,Sunny,3.2
2024-01-12 05:00:00,Route_4,278,Rainy,4.39
2024-01-12 05:00:00,Route_5,234,Sunny,3.67
2024-01-12 06:00:00,Route_1,102,Sunny,3.01
2024-01-12 06:00:00,Route_2,130,Rainy,3.65
2024-01-12 06:00:00,Route_3,124,Cloudy,3.12
2024-01-12 06:00:00,Route_4,178,Cloudy,3.39
2024-01-12 06:00:00,Route_5,163,Sunny,3.31
2024-01-12 07:00:00,Route_1,118,Rainy,3.59
2024-01-12 07:00:00,Route_2,259,Sunny,3.79
2024-01-12 07:00:00,Route_3,194,Rainy,3.97
2024-01-12 07:00:00,Route_4,287,Rainy,4.44
2024-01-12 07:00:00,Route_5,241,Sunny,3.71
2024-01-12 08:00:00,Route_1,103,Sunny,3.02
2024-01-12 08:00:00,Route_2,118,Cloudy,3.09
2024-01-12 08:00:00,Route_3,88,Cloudy,2.94
2024-01-12 08:00:00,Route_4,161,Cloudy,3.31
2024-01-12 08:00:00,Route_5,134,Sunny,3.17
2024-01-12 09:00:00,Route_1,70,Sunny,2.85
2024-01-12 09:00:00,Route_2,257,Rainy,4.29
2024-01-12 09:00:00,Route_3,125,Cloudy,3.12
2024-01-12 09:00:00,Route_4,109,Sunny,3.04
2024-01-12 09:00:00,Route_5,98,Sunny,2.99
2024-01-12 10:00:00,Route_1,197,Rainy,3.98
2024-01-12 10:00:00,Route_2,86,Sunny,2.93
2024-01-12 10:00:00,Route_3,135,Sunny,3.17
2024-01-12 10:00:00,Route_4,105,Sunny,3.02
2024-01-12 10:00:00,Route_5,215,Snowy,4.08
2024-01-12 11:00:00,Route_1,127,Cloudy,3.13
2024-01-12 11:00:00,Route_2,187,Sunny,3.44
2024-01-12 11:00:00,Route_3,65,Sunny,2.83
2024-01-12 11:00:00,Route_4,58,Sunny,2.79
2024-01-12 11:00:00,Route_5,118,Sunny,3.09
2024-01-12 12:00:00,Route_1,187,Cloudy,3.44
2024-01-12 12:00:00,Route_2,195,Sunny,3.48
2024-01-12 12:00:00,Route_3,68,Sunny,2.84
2024-01-12 12:00:00,Route_4,83,Sunny,2.92
2024-01-12 12:00:00,Route_5,53,Cloudy,2.77
2024-01-12 13:00:00,Route_1,63,Sunny,2.81
2024-01-12 13:00:00,Route_2,113,Cloudy,3.06
2024-01-12 13:00:00,Route_3,158,Sunny,3.29
2024-01-12 13:00:00,Route_4,107,Cloudy,3.04
2024-01-12 13:00:00,Route_5,58,Cloudy,2.79
2024-01-12 14:00:00,Route_1,90,Rainy,3.45
2024-01-12 14:00:00,Route_2,101,Cloudy,3.0
2024-01-12 14:00:00,Route_3,103,Snowy,3.52
2024-01-12 14:00:00,Route_4,39,Sunny,2.69
2024-01-12 14:00:00,Route_5,93,Sunny,2.96
2024-01-12 15:00:00,Route_1,82,Sunny,2.91
2024-01-12 15:00:00,Route_2,36,Sunny,2.68
2024-01-12 15:00:00,Route_3,126,Snowy,3.63
2024-01-12 15:00:00,Route_4,111,Cloudy,3.06
2024-01-12 15:00:00,Route_5,52,Rainy,3.26
2024-01-12 16:00:00,Route_1,36,Sunny,2.68
2024-01-12 16:00:00,Route_2,37,Sunny,2.69
2024-01-12 16:00:00,Route_3,87,Rainy,3.44
2024-01-12 16:00:00,Route_4,66,Rainy,3.33
2024-01-12 16:00:00,Route_5,45,Rainy,3.23
2024-01-12 17:00:00,Route_1,74,Snowy,3.37
2024-01-12 17:00:00,Route_2,72,Sunny,2.86
2024-01-12 17:00:00,Route_3,49,Cloudy,2.75
2024-01-12 17:00:00,Route_4,58,Sunny,2.79
2024-01-12 17:00:00,Route_5,80,Sunny,2.9
2024-01-12 18:00:00,Route_1,31,Sunny,2.65
2024-01-12 18:00:00,Route_2,93,Sunny,2.96
2024-01-12 18:00:00,Route_3,25,Rainy,3.12
2024-01-12 18:00:00,Route_4,68,Rainy,3.34
2024-01-12 18:00:00,Route_5,34,Sunny,2.67
2024-01-12 19:00:00,Route_1,92,Sunny,2.96
2024-01-12 19:00:00,Route_2,49,Rainy,3.25
2024-01-12 19:00:00,Route_3,30,Sunny,2.65
2024-01-12 19:00:00,Route_4,95,Snowy,3.48
2024-01-12 19:00:00,Route_5,86,Sunny,2.93
2024-01-12 20:00:00,Route_1,64,Rainy,3.32
2024-01-12 20:00:00,Route_2,81,Sunny,2.91
2024-01-12 20:00:00,Route_3,66,Cloudy,2.83
2024-01-12 20:00:00,Route_4,87,Rainy,3.44
2024-01-12 20:00:00,Route_5,101,Rainy,3.5
2024-01-12 21:00:00,Route_1,122,Rainy,3.61
2024-01-12 21:00:00,Route_2,38,Sunny,2.69
2024-01-12 21:00:00,Route_3,84,Sunny,2.92
2024-01-12 21:00:00,Route_4,96,Sunny,2.98
2024-01-12 21:00:00,Route_5,87,Sunny,2.94
2024-01-12 22:00:00,Route_1,80,Cloudy,2.9
2024-01-12 22:00:00,Route_2,53,Rainy,3.27
2024-01-12 22:00:00,Route_3,46,Sunny,2.73
2024-01-12 22:00:00,Route_4,50,Cloudy,2.75
